year,rndt,tas
1976,0.5010678087771652,-0.5538176876772809
1977,-0.3126577744348822,-0.30274905484390047
1978,-0.27407489106113303,-0.6622813741549294
1979,1.1766693715351408,-0.20910249665587344
1980,-0.9182927013125664,0.2021666836883469
1981,-0.6897371496493889,-0.22779710521592733
1982,-0.31038921683212095,-0.09839494426694273
1983,-0.855551930690936,-0.43205217108885563
1984,1.3536008161494522,-0.564435309240821
1985,-1.517421011575749,-0.30895999544026154
1986,0.4183004954269478,-0.845674109034178
1987,0.11083358552325251,-0.44660692358814913
1988,-0.08454275586389315,-0.2775168914960773
1989,-0.6093423379589353,-0.4085142022106538
1990,0.3277187131309205,-0.6703406445503219
1991,-0.3816563741747103,-0.4090437464155343
1992,-0.5355474286666748,-0.6893393923667759
1993,0.5916880418024704,-0.49206856085697837
