year,rndt,tas
1980,0.5467289385617704,0.879224645397926
1981,0.5227526387434978,0.6930905258218445
1982,0.45164556190231053,0.6865223207862527
1983,-0.1360914142552616,0.9507128422825986
1984,0.1472536330976908,1.1118771399185903
1985,0.1261367533776081,0.9119325658046478
1986,0.9444626028791134,0.845391481430795
1987,0.29660448798024674,0.8868894215640921
1988,1.3096609687390668,1.084199074412311
1989,0.8238978993552877,1.0832859374764325
1990,0.5531243338006817,1.0418797803987445
1991,-0.018498442513106284,0.8875620100527044
1992,-0.4872223491323524,0.8987903689185828
1993,0.34681643717995314,1.199924970996392
1994,0.8131217856604138,0.814591321899286
1995,1.1162237332224691,0.9546181880413656
1996,1.1419678458711786,0.9995093005776425
1997,1.1503712940571376,1.050808225904234
1998,1.4027027164396912,1.0287150020753302
1999,1.1011672940025647,1.0890805034579785
