year,rndt,tas
1981,0.46945335308821257,0.8041405090619946
1982,0.3635186583837111,0.5545455756366664
1983,0.044739185502095324,0.6576764640762462
1984,0.09055401815437847,0.6984753093751124
1985,1.2227552526454701,0.6541218379685461
1986,1.505532579061466,0.9836054570433816
1987,0.17573637261064334,0.9731791762869193
1988,1.9434209123660793,0.9246428786402134
1989,0.9076755392004401,1.169917001053534
1990,1.0652938607067028,1.111013911331213
1991,-0.9271111243845525,1.091048595540883
1992,-0.5574428768982074,0.8082303559745014
1993,0.2802237594951009,1.0149707216548336
1994,1.2485843523610498,1.0228663153941397
1995,1.7344428718203346,1.0378477836122215
1996,0.8679758190857285,1.3445572337364524
1997,0.8216643303253903,1.2694457426953818
1998,1.4858812489337225,1.5091319929858287
1999,1.232777643382292,1.4353350586678744
